sample_id,feature,shap_value,feature_value,model,target
63,linear_aromaticity,-0.31927231651594035,0.04316546767950058,xgb,log_kcat_value
64,linear_aromaticity,0.5232969100615297,0.11695906519889832,xgb,log_kcat_value
65,linear_aromaticity,-0.1896818164616191,0.12391930818557739,xgb,log_kcat_value
66,linear_aromaticity,-0.19335014700319425,0.043902438133955,xgb,log_kcat_value
67,linear_aromaticity,-0.05872203386163566,0.08950617164373398,xgb,log_kcat_value
68,linear_aromaticity,-0.22332969698779684,0.11974109709262848,xgb,log_kcat_value
69,linear_aromaticity,0.04398538854692591,0.08103448152542114,xgb,log_kcat_value
70,linear_aromaticity,-0.2635000733342602,0.06544502824544907,xgb,log_kcat_value
71,linear_aromaticity,0.0,0.10727272927761078,xgb,log_kcat_value
72,linear_aromaticity,0.3683041803829728,0.05923344939947128,xgb,log_kcat_value
73,linear_aromaticity,0.03096828529485357,0.07308970391750336,xgb,log_kcat_value
74,linear_aromaticity,-0.09389134179666811,0.10216718167066574,xgb,log_kcat_value
75,linear_aromaticity,0.039731336803837065,0.11042945086956024,xgb,log_kcat_value
76,linear_aromaticity,0.10881076328893868,0.06829268485307693,xgb,log_kcat_value
77,linear_aromaticity,0.041365351344352486,0.045584045350551605,xgb,log_kcat_value
78,linear_aromaticity,-0.20882890099093546,0.06984127312898636,xgb,log_kcat_value
79,linear_aromaticity,0.0,0.14141413569450378,xgb,log_kcat_value
80,linear_aromaticity,0.12985627391593232,0.10160427540540695,xgb,log_kcat_value
81,linear_aromaticity,0.12244749966589029,0.09433962404727936,xgb,log_kcat_value
82,linear_aromaticity,0.0,0.08923884481191635,xgb,log_kcat_value
83,linear_aromaticity,0.19550288661400658,0.0602409653365612,xgb,log_kcat_value
84,linear_aromaticity,0.07582084790502806,0.09090909361839294,xgb,log_kcat_value
85,linear_aromaticity,0.23233695574635208,0.08528784662485123,xgb,log_kcat_value
86,linear_aromaticity,0.1257531471496362,0.07279693335294724,xgb,log_kcat_value
87,linear_aromaticity,0.0,0.0762711837887764,xgb,log_kcat_value
88,linear_aromaticity,-1.1925252578855337,0.06681514531373978,xgb,log_kcat_value
89,linear_aromaticity,0.0,0.11263736337423325,xgb,log_kcat_value
90,linear_aromaticity,0.06399063214763179,0.09003215283155441,xgb,log_kcat_value
91,linear_aromaticity,-0.43350090813309927,0.08650518953800201,xgb,log_kcat_value
92,linear_aromaticity,-0.09394454958886239,0.07620321214199066,xgb,log_kcat_value
93,linear_aromaticity,-0.0453844074463493,0.1666666716337204,xgb,log_kcat_value
94,linear_aromaticity,0.10286494336187722,0.08527132123708725,xgb,log_kcat_value
95,linear_aromaticity,0.0,0.07623318582773209,xgb,log_kcat_value
96,linear_aromaticity,0.36260345682625394,0.04554865509271622,xgb,log_kcat_value
97,linear_aromaticity,-0.12034217468969564,0.10912051796913147,xgb,log_kcat_value
98,linear_aromaticity,0.389845412950894,0.1345514953136444,xgb,log_kcat_value
99,linear_aromaticity,0.0608382565792448,0.09433962404727936,xgb,log_kcat_value
0,linear_instability_index,0.0,40.4730339050293,xgb,log_kcat_value
1,linear_instability_index,0.0,41.72361373901367,xgb,log_kcat_value
2,linear_instability_index,0.36008004649699893,20.743894577026367,xgb,log_kcat_value
3,linear_instability_index,0.27394109760940677,29.556184768676758,xgb,log_kcat_value
4,linear_instability_index,0.7278016859372486,24.43170738220215,xgb,log_kcat_value
5,linear_instability_index,-0.3138229202782857,45.554378509521484,xgb,log_kcat_value
6,linear_instability_index,0.7803301166018209,26.795555114746094,xgb,log_kcat_value
7,linear_instability_index,0.34516053576527106,30.498929977416992,xgb,log_kcat_value
8,linear_instability_index,0.22194231780430948,30.132827758789062,xgb,log_kcat_value
9,linear_instability_index,0.30575231110172746,30.215232849121094,xgb,log_kcat_value
10,linear_instability_index,0.3093234677590797,28.77985954284668,xgb,log_kcat_value
11,linear_instability_index,-0.1332762488533311,34.23029327392578,xgb,log_kcat_value
12,linear_instability_index,0.30500994199064013,36.15943908691406,xgb,log_kcat_value
13,linear_instability_index,-1.0121034643938978,20.389760971069336,xgb,log_kcat_value
14,linear_instability_index,0.18591934601291293,27.34922218322754,xgb,log_kcat_value
15,linear_instability_index,0.9926209683535809,71.22307586669922,xgb,log_kcat_value
16,linear_instability_index,-0.2852978662650557,41.17647171020508,xgb,log_kcat_value
17,linear_instability_index,0.479041898698767,26.987977981567383,xgb,log_kcat_value
18,linear_instability_index,0.23146353925545082,30.645967483520508,xgb,log_kcat_value
19,linear_instability_index,-0.8621458065017301,48.34492492675781,xgb,log_kcat_value
20,linear_instability_index,0.24776257559919923,18.041454315185547,xgb,log_kcat_value
21,linear_instability_index,1.4942154571205046,24.145376205444336,xgb,log_kcat_value
22,linear_instability_index,0.1333878637049746,40.72292709350586,xgb,log_kcat_value
23,linear_instability_index,-1.5138745577477695,56.4294548034668,xgb,log_kcat_value
24,linear_instability_index,0.0,40.58243942260742,xgb,log_kcat_value
25,linear_instability_index,0.1779443505723631,30.82608413696289,xgb,log_kcat_value
26,linear_instability_index,0.3026420951807713,43.99197006225586,xgb,log_kcat_value
27,linear_instability_index,-0.5160582529923337,42.32263946533203,xgb,log_kcat_value
28,linear_instability_index,0.2810005444074335,33.6529426574707,xgb,log_kcat_value
29,linear_instability_index,0.20424484232399395,29.49570655822754,xgb,log_kcat_value
30,linear_instability_index,-0.07025270373840724,39.311256408691406,xgb,log_kcat_value
31,linear_instability_index,-0.8665223024824443,48.76811981201172,xgb,log_kcat_value
32,linear_instability_index,-0.4792101381029147,56.306434631347656,xgb,log_kcat_value
33,linear_instability_index,0.2242891856970856,37.88867950439453,xgb,log_kcat_value
34,linear_instability_index,0.519002111348751,26.4313907623291,xgb,log_kcat_value
35,linear_instability_index,0.5690184411925477,24.543283462524414,xgb,log_kcat_value
36,linear_instability_index,0.0,36.16545867919922,xgb,log_kcat_value
37,linear_instability_index,0.715565062344704,25.085784912109375,xgb,log_kcat_value
38,linear_instability_index,0.04020678650187626,33.18937301635742,xgb,log_kcat_value
39,linear_instability_index,-0.12981295275756657,39.30194091796875,xgb,log_kcat_value
40,linear_instability_index,-0.24039702203445093,43.170101165771484,xgb,log_kcat_value
41,linear_instability_index,-0.07863162572025287,34.2353401184082,xgb,log_kcat_value
42,linear_instability_index,0.5171961536067591,26.821290969848633,xgb,log_kcat_value
43,linear_instability_index,0.0,32.27096939086914,xgb,log_kcat_value
44,linear_instability_index,0.20302703428187546,33.936622619628906,xgb,log_kcat_value
45,linear_instability_index,0.015163165927339375,50.93901443481445,xgb,log_kcat_value
46,linear_instability_index,-0.21792539064750674,45.46780776977539,xgb,log_kcat_value
47,linear_instability_index,0.17650758525155297,32.34833908081055,xgb,log_kcat_value
48,linear_instability_index,-0.6622986067574096,50.29576873779297,xgb,log_kcat_value
49,linear_instability_index,-0.04147251306732347,43.838287353515625,xgb,log_kcat_value
50,linear_instability_index,0.1819718572642917,18.041454315185547,xgb,log_kcat_value
51,linear_instability_index,0.0,36.25592041015625,xgb,log_kcat_value
52,linear_instability_index,0.0,32.6473503112793,xgb,log_kcat_value
53,linear_instability_index,-0.34276987721178975,46.05450439453125,xgb,log_kcat_value
54,linear_instability_index,0.0,38.49864196777344,xgb,log_kcat_value
55,linear_instability_index,-0.11987237430401887,21.893470764160156,xgb,log_kcat_value
56,linear_instability_index,0.2602827204423608,29.977210998535156,xgb,log_kcat_value
57,linear_instability_index,0.0,39.8644905090332,xgb,log_kcat_value
58,linear_instability_index,-0.04941688263071875,43.14975357055664,xgb,log_kcat_value
59,linear_instability_index,-0.7476368676744156,47.2415657043457,xgb,log_kcat_value
60,linear_instability_index,0.0,28.26448631286621,xgb,log_kcat_value
61,linear_instability_index,0.13972979736036903,33.99927520751953,xgb,log_kcat_value
62,linear_instability_index,0.0,37.77802658081055,xgb,log_kcat_value
63,linear_instability_index,-0.14868138350364463,49.12841796875,xgb,log_kcat_value
64,linear_instability_index,0.6766947877784107,50.57514572143555,xgb,log_kcat_value
65,linear_instability_index,-0.029956320147340565,34.1793098449707,xgb,log_kcat_value
66,linear_instability_index,0.07304715892156506,32.57682800292969,xgb,log_kcat_value
67,linear_instability_index,0.0,22.448488235473633,xgb,log_kcat_value
68,linear_instability_index,-1.4279952671537588,47.34210205078125,xgb,log_kcat_value
69,linear_instability_index,0.0,39.192256927490234,xgb,log_kcat_value
70,linear_instability_index,0.0,33.54400634765625,xgb,log_kcat_value
71,linear_instability_index,0.0,38.735145568847656,xgb,log_kcat_value
72,linear_instability_index,0.0,31.679443359375,xgb,log_kcat_value
73,linear_instability_index,0.09838768634410675,24.524917602539062,xgb,log_kcat_value
74,linear_instability_index,0.0,36.70687484741211,xgb,log_kcat_value
75,linear_instability_index,0.23972074507652608,40.049713134765625,xgb,log_kcat_value
76,linear_instability_index,-0.40458286649231884,57.29707336425781,xgb,log_kcat_value
77,linear_instability_index,-0.10992886658334154,34.78888702392578,xgb,log_kcat_value
78,linear_instability_index,-0.3234364717604151,34.24253845214844,xgb,log_kcat_value
79,linear_instability_index,0.6636279242089782,26.673736572265625,xgb,log_kcat_value
80,linear_instability_index,0.752708110239305,25.816452026367188,xgb,log_kcat_value
81,linear_instability_index,0.17272676470065684,29.386295318603516,xgb,log_kcat_value
82,linear_instability_index,0.3960384049889078,34.13729476928711,xgb,log_kcat_value
83,linear_instability_index,0.465192249141887,22.016265869140625,xgb,log_kcat_value
84,linear_instability_index,0.1484214181826158,29.49570655822754,xgb,log_kcat_value
85,linear_instability_index,0.0,49.28059768676758,xgb,log_kcat_value
86,linear_instability_index,0.15579599486336249,28.227203369140625,xgb,log_kcat_value
87,linear_instability_index,-0.4008592699545972,52.226505279541016,xgb,log_kcat_value
88,linear_instability_index,-0.5551502771253952,36.974185943603516,xgb,log_kcat_value
89,linear_instability_index,0.12424471705196198,35.23027420043945,xgb,log_kcat_value
90,linear_instability_index,0.0,40.87767028808594,xgb,log_kcat_value
91,linear_instability_index,0.0,37.77802658081055,xgb,log_kcat_value
92,linear_instability_index,0.0,33.57646942138672,xgb,log_kcat_value
93,linear_instability_index,-0.8017916323404131,51.38637161254883,xgb,log_kcat_value
94,linear_instability_index,0.0,35.220970153808594,xgb,log_kcat_value
95,linear_instability_index,-0.5448280746491966,43.26369857788086,xgb,log_kcat_value
96,linear_instability_index,0.44136462960746303,33.91324996948242,xgb,log_kcat_value
97,linear_instability_index,-0.7029300949207923,42.40099334716797,xgb,log_kcat_value
98,linear_instability_index,0.41409140936466826,37.09735870361328,xgb,log_kcat_value
99,linear_instability_index,0.18992545497968916,40.579246520996094,xgb,log_kcat_value
0,linear_pH_value,0.2830961448775427,8.0,xgb,log_km_value
1,linear_pH_value,0.08699391120375394,7.0,xgb,log_km_value
2,linear_pH_value,-0.10139060592327952,7.5,xgb,log_km_value
3,linear_pH_value,-0.21942066416965983,7.5,xgb,log_km_value
4,linear_pH_value,0.0,7.0,xgb,log_km_value
5,linear_pH_value,0.43997031723352814,6.5,xgb,log_km_value
6,linear_pH_value,0.12045488987521293,8.0,xgb,log_km_value
7,linear_pH_value,0.0,7.5,xgb,log_km_value
8,linear_pH_value,-0.18978961080428114,7.4,xgb,log_km_value
9,linear_pH_value,0.7598347466169373,9.5,xgb,log_km_value
10,linear_pH_value,0.0,7.8,xgb,log_km_value
11,linear_pH_value,-0.12099209972973787,7.0,xgb,log_km_value
12,linear_pH_value,-0.2652930836997229,7.5,xgb,log_km_value
13,linear_pH_value,-0.17198922945533196,7.5,xgb,log_km_value
14,linear_pH_value,0.13523139407315485,8.0,xgb,log_km_value
15,linear_pH_value,-0.11455505157418656,7.3,xgb,log_km_value
16,linear_pH_value,0.3276876942194614,9.0,xgb,log_km_value
17,linear_pH_value,-0.24764560513846678,7.3,xgb,log_km_value
18,linear_pH_value,0.16207242064426494,7.0,xgb,log_km_value
19,linear_pH_value,0.08710183526542448,7.0,xgb,log_km_value
20,linear_pH_value,0.2781868211340777,7.0,xgb,log_km_value
21,linear_pH_value,-0.07937942709588762,7.2,xgb,log_km_value
22,linear_pH_value,0.6672947460719099,4.5,xgb,log_km_value
23,linear_pH_value,0.3419155289075336,6.0,xgb,log_km_value
24,linear_pH_value,-0.10228392571685431,7.5,xgb,log_km_value
25,linear_pH_value,-0.1741193525474166,8.0,xgb,log_km_value
26,linear_pH_value,-0.08159255796166326,7.0,xgb,log_km_value
27,linear_pH_value,-0.10891984459798154,8.0,xgb,log_km_value
28,linear_pH_value,-0.16633876704949396,7.4,xgb,log_km_value
29,linear_pH_value,0.2358859819321965,8.0,xgb,log_km_value
30,linear_pH_value,-0.28736613583569465,5.75,xgb,log_km_value
31,linear_pH_value,0.17696290767137676,7.0,xgb,log_km_value
32,linear_pH_value,0.24135648855247094,9.25,xgb,log_km_value
33,linear_pH_value,-0.05748190874398972,7.0,xgb,log_km_value
34,linear_pH_value,0.1151307912853671,7.0,xgb,log_km_value
35,linear_pH_value,0.31608904419183675,9.2,xgb,log_km_value
36,linear_pH_value,-0.18462011408388426,7.5,xgb,log_km_value
37,linear_pH_value,0.0,7.5,xgb,log_km_value
38,linear_pH_value,0.16993819600623772,8.0,xgb,log_km_value
39,linear_pH_value,0.1952255297143724,7.0,xgb,log_km_value
40,linear_pH_value,-0.11772163419787174,7.4,xgb,log_km_value
41,linear_pH_value,-0.31151828095779716,7.4,xgb,log_km_value
42,linear_pH_value,0.18680298907099394,8.5,xgb,log_km_value
43,linear_pH_value,0.0,7.0,xgb,log_km_value
44,linear_pH_value,0.0,6.7,xgb,log_km_value
45,linear_pH_value,0.04443881779646205,8.0,xgb,log_km_value
46,linear_pH_value,0.16392991383882574,8.0,xgb,log_km_value
47,linear_pH_value,-0.5851763384599583,8.5,xgb,log_km_value
48,linear_pH_value,-0.08991715097663192,7.5,xgb,log_km_value
49,linear_pH_value,0.19770231440094949,8.0,xgb,log_km_value
50,linear_pH_value,0.25900796443980356,7.0,xgb,log_km_value
51,linear_pH_value,-0.18011582179640712,7.5,xgb,log_km_value
52,linear_pH_value,-0.13187120423741677,7.4,xgb,log_km_value
53,linear_pH_value,-0.232726644520443,7.4,xgb,log_km_value
54,linear_pH_value,-0.21875356508632526,7.8,xgb,log_km_value
55,linear_pH_value,0.10218656224669032,7.0,xgb,log_km_value
56,linear_pH_value,0.4563284485160207,10.0,xgb,log_km_value
57,linear_pH_value,0.07376404344191767,7.1,xgb,log_km_value
58,linear_pH_value,0.28852256380322,6.0,xgb,log_km_value
59,linear_pH_value,-0.21624737878225184,7.4,xgb,log_km_value
60,linear_pH_value,0.026097180073191135,8.0,xgb,log_km_value
61,linear_pH_value,0.1874959114454916,8.0,xgb,log_km_value
62,linear_pH_value,0.7591823360998423,9.5,xgb,log_km_value
63,linear_pH_value,0.38376627781349076,6.0,xgb,log_km_value
64,linear_pH_value,0.4549785997778339,5.5,xgb,log_km_value
65,linear_pH_value,0.0,8.0,xgb,log_km_value
66,linear_pH_value,-0.10327423608262701,7.4,xgb,log_km_value
67,linear_pH_value,0.2876861992950034,6.5,xgb,log_km_value
68,linear_pH_value,0.10361506037331289,7.0,xgb,log_km_value
69,linear_pH_value,0.0,7.4,xgb,log_km_value
70,linear_pH_value,-0.2859067217351231,7.5,xgb,log_km_value
71,linear_pH_value,0.0,7.6,xgb,log_km_value
72,linear_pH_value,-0.1316316078278177,7.4,xgb,log_km_value
73,linear_pH_value,-0.0930411256556317,8.0,xgb,log_km_value
74,linear_pH_value,-0.18263986721370065,7.4,xgb,log_km_value
75,linear_pH_value,-0.09060375612895616,8.0,xgb,log_km_value
76,linear_pH_value,-0.23725954744387784,7.5,xgb,log_km_value
77,linear_pH_value,0.19268947725271074,6.5,xgb,log_km_value
78,linear_pH_value,-0.10776588458884324,7.5,xgb,log_km_value
79,linear_pH_value,0.1080582658831464,6.1,xgb,log_km_value
80,linear_pH_value,-0.3108512375922557,7.5,xgb,log_km_value
81,linear_pH_value,0.17526079921041227,6.0,xgb,log_km_value
82,linear_pH_value,0.0,7.0,xgb,log_km_value
83,linear_pH_value,0.0,7.5,xgb,log_km_value
84,linear_pH_value,0.10580554582469251,8.0,xgb,log_km_value
85,linear_pH_value,0.0,7.5,xgb,log_km_value
86,linear_pH_value,0.0,8.0,xgb,log_km_value
87,linear_pH_value,0.2868664153977694,8.0,xgb,log_km_value
88,linear_pH_value,0.1703592374528559,8.0,xgb,log_km_value
89,linear_pH_value,-0.22240889810051132,7.5,xgb,log_km_value
90,linear_pH_value,-0.33809655734344934,7.4,xgb,log_km_value
91,linear_pH_value,0.7634322833374599,9.5,xgb,log_km_value
92,linear_pH_value,0.0,7.6,xgb,log_km_value
93,linear_pH_value,-0.17014795396524146,7.2,xgb,log_km_value
94,linear_pH_value,-0.10326042026019179,7.4,xgb,log_km_value
95,linear_pH_value,-0.34182628310512786,7.4,xgb,log_km_value
96,linear_pH_value,-0.13310275567080063,7.5,xgb,log_km_value
97,linear_pH_value,-0.542131542271288,7.4,xgb,log_km_value
98,linear_pH_value,-0.17606699936413533,7.2,xgb,log_km_value
99,linear_pH_value,-0.28336869826037014,7.8,xgb,log_km_value
0,linear_temperature_value,-0.20090232834441368,25.0,xgb,log_km_value
1,linear_temperature_value,0.0,25.0,xgb,log_km_value
2,linear_temperature_value,0.0,37.0,xgb,log_km_value
3,linear_temperature_value,0.06215775929137046,30.0,xgb,log_km_value
4,linear_temperature_value,0.2988556161581189,30.0,xgb,log_km_value
5,linear_temperature_value,0.051389755554289415,35.0,xgb,log_km_value
6,linear_temperature_value,0.7800651399268943,45.0,xgb,log_km_value
7,linear_temperature_value,0.0,25.0,xgb,log_km_value
8,linear_temperature_value,-0.060347523576790296,25.0,xgb,log_km_value
9,linear_temperature_value,0.0,25.0,xgb,log_km_value
10,linear_temperature_value,0.06812130406166342,25.0,xgb,log_km_value
11,linear_temperature_value,-0.3206555581752539,22.0,xgb,log_km_value
12,linear_temperature_value,-0.2942003113850257,37.0,xgb,log_km_value
13,linear_temperature_value,-0.34449974857325816,24.0,xgb,log_km_value
14,linear_temperature_value,-0.18711816617871144,25.0,xgb,log_km_value
15,linear_temperature_value,-0.06186905702419354,24.0,xgb,log_km_value
16,linear_temperature_value,-0.22335030157492364,24.0,xgb,log_km_value
17,linear_temperature_value,0.07524435307581158,37.0,xgb,log_km_value
18,linear_temperature_value,-0.347355537003347,23.0,xgb,log_km_value
19,linear_temperature_value,0.0,30.0,xgb,log_km_value
20,linear_temperature_value,0.0,37.0,xgb,log_km_value
21,linear_temperature_value,-0.08183685514593265,23.0,xgb,log_km_value
22,linear_temperature_value,0.20760110897054748,37.0,xgb,log_km_value
23,linear_temperature_value,0.15142292245934094,30.0,xgb,log_km_value
24,linear_temperature_value,-0.2542319980462888,25.0,xgb,log_km_value
25,linear_temperature_value,0.10376688531964422,37.0,xgb,log_km_value
26,linear_temperature_value,-0.22457107075711494,25.0,xgb,log_km_value
27,linear_temperature_value,-0.21900444388501242,37.0,xgb,log_km_value
28,linear_temperature_value,-0.1718345407149457,24.0,xgb,log_km_value
29,linear_temperature_value,-0.10726867131584239,37.0,xgb,log_km_value
30,linear_temperature_value,0.0,37.0,xgb,log_km_value
31,linear_temperature_value,0.0,37.0,xgb,log_km_value
32,linear_temperature_value,-0.077854302814517,37.0,xgb,log_km_value
33,linear_temperature_value,-0.6761137021516445,15.0,xgb,log_km_value
34,linear_temperature_value,0.0,25.0,xgb,log_km_value
35,linear_temperature_value,0.0,25.0,xgb,log_km_value
36,linear_temperature_value,0.0,36.85000000000002,xgb,log_km_value
37,linear_temperature_value,0.2533238574036786,37.0,xgb,log_km_value
38,linear_temperature_value,0.07286113939193245,37.0,xgb,log_km_value
39,linear_temperature_value,0.0,30.0,xgb,log_km_value
40,linear_temperature_value,0.0,30.0,xgb,log_km_value
41,linear_temperature_value,0.0,37.0,xgb,log_km_value
42,linear_temperature_value,0.0,25.0,xgb,log_km_value
43,linear_temperature_value,0.05911698379363842,28.0,xgb,log_km_value
44,linear_temperature_value,-0.49674834262199613,22.0,xgb,log_km_value
45,linear_temperature_value,0.0768331021061222,30.0,xgb,log_km_value
46,linear_temperature_value,0.0,30.0,xgb,log_km_value
47,linear_temperature_value,-0.12669296960011042,35.0,xgb,log_km_value
48,linear_temperature_value,-0.17283242549726768,37.0,xgb,log_km_value
49,linear_temperature_value,0.0,25.0,xgb,log_km_value
50,linear_temperature_value,-0.0919190229922009,37.0,xgb,log_km_value
51,linear_temperature_value,0.06575825961973451,32.0,xgb,log_km_value
52,linear_temperature_value,-0.23954025203753443,25.0,xgb,log_km_value
53,linear_temperature_value,0.2740641453390505,30.0,xgb,log_km_value
54,linear_temperature_value,0.0,32.0,xgb,log_km_value
55,linear_temperature_value,0.0,25.0,xgb,log_km_value
56,linear_temperature_value,0.0,25.0,xgb,log_km_value
57,linear_temperature_value,0.1607546953751264,30.0,xgb,log_km_value
58,linear_temperature_value,0.6096681353686334,55.0,xgb,log_km_value
59,linear_temperature_value,-0.2170238469241402,25.0,xgb,log_km_value
60,linear_temperature_value,0.101373573949072,30.0,xgb,log_km_value
61,linear_temperature_value,0.0,37.0,xgb,log_km_value
62,linear_temperature_value,0.1462218119697814,30.0,xgb,log_km_value
63,linear_temperature_value,-0.19055833013139445,37.0,xgb,log_km_value
64,linear_temperature_value,-0.22177405011109022,20.0,xgb,log_km_value
65,linear_temperature_value,0.0790728324205601,30.0,xgb,log_km_value
66,linear_temperature_value,-0.399523373781733,22.5,xgb,log_km_value
67,linear_temperature_value,0.11977411442927416,30.0,xgb,log_km_value
68,linear_temperature_value,0.06138422840193803,37.0,xgb,log_km_value
69,linear_temperature_value,0.098790790084448,30.0,xgb,log_km_value
70,linear_temperature_value,-0.4038242225072944,37.0,xgb,log_km_value
71,linear_temperature_value,0.0,25.0,xgb,log_km_value
72,linear_temperature_value,-0.36133177334710476,20.0,xgb,log_km_value
73,linear_temperature_value,0.13324828517463566,30.0,xgb,log_km_value
74,linear_temperature_value,-0.12859902103256884,25.0,xgb,log_km_value
75,linear_temperature_value,-0.1731511767771988,25.0,xgb,log_km_value
76,linear_temperature_value,0.0,25.0,xgb,log_km_value
77,linear_temperature_value,0.3700451579316302,55.0,xgb,log_km_value
78,linear_temperature_value,0.05554479619889366,30.0,xgb,log_km_value
79,linear_temperature_value,0.22526148336016127,37.0,xgb,log_km_value
80,linear_temperature_value,0.0,25.0,xgb,log_km_value
81,linear_temperature_value,0.7034895004985773,40.0,xgb,log_km_value
82,linear_temperature_value,-0.35535634329983484,20.0,xgb,log_km_value
83,linear_temperature_value,0.025342485622054323,37.0,xgb,log_km_value
84,linear_temperature_value,0.0,25.0,xgb,log_km_value
85,linear_temperature_value,0.9410359758590684,70.0,xgb,log_km_value
86,linear_temperature_value,0.0,25.0,xgb,log_km_value
87,linear_temperature_value,0.0,37.0,xgb,log_km_value
88,linear_temperature_value,0.0,25.0,xgb,log_km_value
89,linear_temperature_value,0.0,37.0,xgb,log_km_value
90,linear_temperature_value,-0.08515413434530829,37.0,xgb,log_km_value
91,linear_temperature_value,0.13583196343116286,30.0,xgb,log_km_value
92,linear_temperature_value,0.29688252460654485,37.0,xgb,log_km_value
93,linear_temperature_value,-0.2538695260193038,37.0,xgb,log_km_value
94,linear_temperature_value,0.0,30.0,xgb,log_km_value
95,linear_temperature_value,-0.13591940804205288,37.0,xgb,log_km_value
96,linear_temperature_value,0.15114487193584478,37.0,xgb,log_km_value
97,linear_temperature_value,-0.2803201159570258,37.0,xgb,log_km_value
98,linear_temperature_value,-0.12725150745717467,25.0,xgb,log_km_value
99,linear_temperature_value,-0.548319375539101,15.0,xgb,log_km_value
0,log_mol_wt,-0.8182310983479862,6.731916427612305,xgb,log_km_value
1,log_mol_wt,-0.48666390351512323,5.707943916320801,xgb,log_km_value
2,log_mol_wt,-0.2055967763858578,6.190985202789307,xgb,log_km_value
3,log_mol_wt,-0.8263025410739301,5.8562517166137695,xgb,log_km_value
4,log_mol_wt,-0.8545686787713148,6.500457286834717,xgb,log_km_value
5,log_mol_wt,0.38500999330680163,5.329045295715332,xgb,log_km_value
6,log_mol_wt,-0.8041271888470866,6.069307327270508,xgb,log_km_value
7,log_mol_wt,1.7773219805120473,3.785393476486206,xgb,log_km_value
8,log_mol_wt,1.4317406477485206,4.891123294830322,xgb,log_km_value
9,log_mol_wt,-0.5354042988206366,6.498941421508789,xgb,log_km_value
10,log_mol_wt,0.4286830218947616,5.124207973480225,xgb,log_km_value
11,log_mol_wt,-1.031697843595905,5.849969863891602,xgb,log_km_value
12,log_mol_wt,-0.39415699431303985,5.5057053565979,xgb,log_km_value
13,log_mol_wt,-0.9312187558179601,6.540703773498535,xgb,log_km_value
14,log_mol_wt,-1.1824606199301377,5.821132659912109,xgb,log_km_value
15,log_mol_wt,0.9846030273154335,4.728201866149902,xgb,log_km_value
16,log_mol_wt,1.4226873218850056,4.710214614868164,xgb,log_km_value
17,log_mol_wt,0.6436835660215556,4.805061340332031,xgb,log_km_value
18,log_mol_wt,1.3231489582505884,5.193823337554932,xgb,log_km_value
19,log_mol_wt,-0.9155605280887534,7.222805500030518,xgb,log_km_value
20,log_mol_wt,0.34482241864600693,5.018080711364746,xgb,log_km_value
21,log_mol_wt,0.7509545858082326,4.941864013671875,xgb,log_km_value
22,log_mol_wt,-0.7135036885355527,6.014785289764404,xgb,log_km_value
23,log_mol_wt,-0.440362625246853,6.180339813232422,xgb,log_km_value
24,log_mol_wt,-1.0718777898827687,6.533179759979248,xgb,log_km_value
25,log_mol_wt,-0.986624768628246,6.898574352264404,xgb,log_km_value
26,log_mol_wt,-0.9388598702244023,6.500457286834717,xgb,log_km_value
27,log_mol_wt,-0.5026340993987853,6.263158321380615,xgb,log_km_value
28,log_mol_wt,0.27798041753649666,5.133248329162598,xgb,log_km_value
29,log_mol_wt,0.4655637174539755,5.1071085929870605,xgb,log_km_value
30,log_mol_wt,-0.7562449247392664,6.504038333892822,xgb,log_km_value
31,log_mol_wt,1.62314073531252,3.4974162578582764,xgb,log_km_value
32,log_mol_wt,-0.5288529689262613,6.267428398132324,xgb,log_km_value
33,log_mol_wt,-1.2553578100178164,6.613954544067383,xgb,log_km_value
34,log_mol_wt,-0.9619024183828302,6.613954544067383,xgb,log_km_value
35,log_mol_wt,-0.6973815675089285,6.498941421508789,xgb,log_km_value
36,log_mol_wt,0.43172687008812505,5.2737531661987305,xgb,log_km_value
37,log_mol_wt,-0.6717317089704883,6.259927749633789,xgb,log_km_value
38,log_mol_wt,-0.6474124416140553,6.326718330383301,xgb,log_km_value
39,log_mol_wt,1.1471430291475289,4.022580146789551,xgb,log_km_value
40,log_mol_wt,1.138009981531532,4.076401233673096,xgb,log_km_value
41,log_mol_wt,-0.8633027851640199,5.830177307128906,xgb,log_km_value
42,log_mol_wt,0.26099452593558986,5.40387487411499,xgb,log_km_value
43,log_mol_wt,-1.2178109570055333,6.613954544067383,xgb,log_km_value
44,log_mol_wt,-1.0561547243719798,6.259927749633789,xgb,log_km_value
45,log_mol_wt,0.6240458103920385,4.85970401763916,xgb,log_km_value
46,log_mol_wt,-0.8614949937857507,5.656826972961426,xgb,log_km_value
47,log_mol_wt,0.26603010171449887,4.853708744049072,xgb,log_km_value
48,log_mol_wt,1.0573325507099878,4.837193965911865,xgb,log_km_value
49,log_mol_wt,0.703913751789943,5.311001777648926,xgb,log_km_value
50,log_mol_wt,1.1703408044646968,4.673874855041504,xgb,log_km_value
51,log_mol_wt,-1.0006525701534046,5.588165760040283,xgb,log_km_value
52,log_mol_wt,0.0,5.5612006187438965,xgb,log_km_value
53,log_mol_wt,-0.6100984855274123,5.624988079071045,xgb,log_km_value
54,log_mol_wt,0.7101911306504284,5.136133670806885,xgb,log_km_value
55,log_mol_wt,-0.8280944057630242,5.8562517166137695,xgb,log_km_value
